system_type,response_time_ms,api_calls_count,ui_elements_count,user_interactions,error_rate,avg_session_duration_min,label
CRM,283,356,32,208,0.0121,59,0
POS,237,351,32,202,0.0447,46,0
ERP,205,325,36,325,0.0314,31,0
POS,215,145,44,452,0.0328,54,1
POS,261,343,34,259,0.0322,38,0
ERP,166,238,41,503,0.0402,23,1
POS,299,409,31,423,0.0158,39,0
ERP,130,337,17,244,0.0346,24,0
CRM,174,203,47,564,0.0288,59,0
CRM,170,107,27,231,0.0459,38,1
CRM,165,472,37,192,0.0308,23,0
ERP,169,453,37,372,0.0477,12,1
POS,140,387,20,633,0.0241,31,1
ERP,290,99,21,293,0.0487,42,1
CRM,259,256,11,269,0.045,32,0
ERP,119,101,46,559,0.0334,16,1
POS,284,391,13,110,0.0241,29,0
ERP,277,420,43,280,0.025,16,1
POS,252,199,32,331,0.0409,26,0
CRM,239,102,22,128,0.0332,41,1
CRM,298,262,16,631,0.0261,24,0
CRM,138,115,41,104,0.0354,22,1
ERP,244,281,32,645,0.0393,56,1
POS,144,422,17,239,0.0109,12,0
CRM,238,348,46,127,0.0136,34,0
CRM,169,387,43,197,0.0138,58,1
CRM,224,200,38,361,0.0193,41,0
POS,250,254,46,118,0.0271,25,0
ERP,190,369,32,111,0.0421,10,1
ERP,169,304,47,636,0.024,55,1
POS,265,186,38,624,0.0107,12,0
CRM,229,418,14,564,0.0293,29,0
POS,183,184,49,687,0.0499,37,1
CRM,188,474,20,358,0.024,31,0
CRM,178,103,23,123,0.0485,45,1
ERP,212,114,11,107,0.0141,50,1
POS,192,51,44,327,0.0169,10,1
POS,171,181,44,475,0.039,23,1
POS,264,383,37,222,0.03,54,1
CRM,148,81,17,189,0.0406,24,1
POS,151,405,41,555,0.0445,41,0
ERP,132,435,13,323,0.02,27,0
ERP,121,409,16,356,0.0373,57,1
ERP,213,292,48,614,0.0343,47,0
ERP,232,241,36,247,0.0445,31,1
POS,117,191,46,486,0.0272,25,1
POS,265,197,26,537,0.0121,20,1
CRM,217,138,19,136,0.033,16,1
POS,216,98,13,205,0.0484,18,1
POS,136,185,32,331,0.0106,10,0
ERP,163,240,23,245,0.0196,51,0
POS,237,479,14,116,0.0226,17,0
ERP,178,198,11,258,0.0406,20,0
POS,269,136,33,381,0.0229,14,1
POS,222,465,27,377,0.0196,38,0
ERP,275,57,36,224,0.0359,15,0
ERP,143,272,33,519,0.0119,21,0
POS,181,406,38,419,0.0168,52,1
ERP,186,65,20,581,0.0263,48,0
POS,115,345,27,423,0.0242,16,0
CRM,153,155,13,494,0.0239,53,1
POS,201,332,42,285,0.0143,21,1
ERP,262,153,23,565,0.0244,42,0
POS,197,410,41,156,0.0419,28,0
CRM,255,195,13,557,0.0266,45,1
POS,101,84,29,307,0.0334,28,0
POS,193,162,30,173,0.0165,30,1
ERP,240,357,12,583,0.0128,28,0
CRM,268,448,34,184,0.0452,52,0
ERP,158,496,13,113,0.0233,18,0
POS,168,102,20,148,0.024,54,0
POS,218,396,25,525,0.0451,31,1
CRM,191,130,45,458,0.0383,28,1
POS,280,153,15,341,0.0403,46,0
POS,144,371,40,152,0.0373,20,1
CRM,247,418,49,168,0.0142,34,0
ERP,123,291,22,651,0.0483,44,1
CRM,288,80,32,155,0.0464,14,0
POS,190,366,13,555,0.0194,54,1
POS,193,241,46,354,0.0422,40,1
POS,157,406,46,104,0.0264,23,0
CRM,254,410,42,680,0.0374,22,0
ERP,253,282,38,151,0.0166,43,1
POS,227,147,46,428,0.0315,43,1
ERP,106,83,28,197,0.0151,27,1
ERP,269,292,29,260,0.0314,15,0
POS,146,488,41,505,0.0197,51,1
ERP,152,108,25,676,0.0281,30,1
CRM,286,308,14,426,0.0367,49,0
ERP,137,66,21,342,0.0451,14,1
POS,296,127,30,603,0.0166,11,1
CRM,152,255,23,466,0.0457,15,1
POS,242,351,46,541,0.0256,59,0
CRM,253,215,31,253,0.0438,17,1
CRM,147,340,39,333,0.0305,11,1
POS,194,434,32,432,0.0445,32,0
CRM,246,161,14,594,0.0365,29,1
POS,236,462,38,214,0.0303,13,0
CRM,163,437,39,468,0.0225,24,0
CRM,192,366,27,432,0.0488,39,0
POS,281,402,10,229,0.042,29,0
ERP,224,194,48,277,0.0252,33,0
ERP,278,205,26,194,0.0167,18,1
POS,138,227,12,416,0.0412,30,1
ERP,103,395,16,200,0.0496,47,1
CRM,225,185,36,295,0.0212,50,0
CRM,102,467,37,307,0.0466,22,0
POS,163,364,40,572,0.015,14,1
CRM,128,67,24,107,0.0481,55,0
CRM,215,400,17,235,0.0398,23,0
CRM,110,492,15,360,0.0239,59,0
ERP,196,204,37,246,0.0222,16,0
CRM,201,321,13,557,0.0357,15,0
ERP,285,315,39,537,0.0337,21,1
CRM,254,409,26,512,0.0468,55,1
ERP,120,381,43,599,0.0406,25,0
CRM,138,455,15,331,0.0316,41,0
POS,201,65,45,200,0.0471,51,1
POS,145,61,44,246,0.0337,20,0
POS,165,124,48,606,0.044,13,1
ERP,190,261,48,657,0.0436,38,0
CRM,263,228,25,203,0.0468,43,1
ERP,210,178,11,435,0.0127,18,0
POS,181,332,17,545,0.0334,19,1
CRM,222,244,24,543,0.0287,17,1
ERP,292,317,36,217,0.0296,45,0
POS,290,79,25,616,0.0284,41,1
CRM,198,58,10,666,0.0435,54,0
ERP,134,358,19,630,0.0227,15,0
CRM,258,494,16,187,0.0285,15,1
CRM,255,359,19,575,0.018,36,1
ERP,202,214,21,584,0.0201,11,1
POS,228,242,26,394,0.0364,18,1
POS,124,475,21,480,0.0147,47,0
POS,142,354,24,382,0.0175,14,0
CRM,183,309,41,255,0.0311,43,1
POS,294,241,41,279,0.0118,23,1
ERP,290,128,35,186,0.0151,19,1
POS,150,228,23,505,0.0445,56,0
ERP,229,140,35,595,0.0438,58,1
ERP,225,493,14,366,0.0239,16,1
POS,291,264,47,693,0.0239,29,0
ERP,168,128,13,163,0.0475,20,1
POS,108,464,37,218,0.011,22,1
POS,101,152,10,440,0.0332,26,0
CRM,261,160,22,412,0.0339,46,1
POS,287,363,12,262,0.0415,53,1
POS,288,296,34,604,0.0481,45,1
ERP,258,283,25,392,0.0242,42,1
ERP,109,131,30,476,0.0275,19,0
POS,213,181,22,641,0.0369,43,0
POS,175,284,45,500,0.0487,54,0
CRM,263,327,17,499,0.0456,22,1
CRM,184,436,28,498,0.0367,34,0
CRM,148,384,25,586,0.0443,53,1
ERP,169,148,21,614,0.0134,42,1
CRM,276,480,29,123,0.0251,19,0
ERP,230,87,27,158,0.0105,33,0
ERP,232,210,21,339,0.0171,14,1
ERP,288,481,34,410,0.0352,19,1
POS,189,498,20,420,0.0454,48,1
CRM,125,166,31,580,0.0353,56,0
POS,171,290,43,671,0.0366,36,0
CRM,104,75,22,513,0.0142,59,1
POS,114,185,47,421,0.0366,45,0
CRM,222,99,21,501,0.0282,42,1
POS,243,343,48,158,0.0361,37,1
CRM,100,443,45,152,0.023,49,0
CRM,243,347,37,163,0.0333,52,0
CRM,264,342,36,218,0.027,12,1
ERP,102,203,48,385,0.0323,40,0
POS,279,269,22,117,0.0159,38,1
POS,146,189,49,104,0.0258,53,0
ERP,194,98,36,491,0.025,54,1
CRM,112,191,40,259,0.0395,59,0
ERP,219,95,11,241,0.0383,53,0
POS,154,212,27,496,0.0464,51,1
CRM,248,334,35,117,0.0353,30,0
ERP,165,317,40,679,0.0226,41,0
ERP,281,165,47,213,0.0413,37,1
POS,254,131,31,633,0.0299,30,1
POS,265,93,45,631,0.0177,56,1
POS,189,243,28,560,0.0399,44,1
CRM,285,307,23,385,0.0153,39,0
CRM,161,492,23,104,0.0171,56,0
POS,201,322,38,228,0.0404,26,1
ERP,273,443,26,598,0.0408,38,1
CRM,238,323,46,375,0.0416,57,1
CRM,299,327,18,182,0.0217,11,0
CRM,107,132,10,217,0.0447,42,1
ERP,196,107,13,128,0.0389,13,0
POS,216,102,16,457,0.0434,58,1
POS,298,50,20,256,0.0383,48,1
CRM,163,265,23,130,0.0332,34,0
ERP,120,366,28,385,0.0144,14,1
ERP,299,277,49,435,0.0384,13,1
POS,214,303,12,669,0.0376,38,0
ERP,290,208,17,412,0.0225,46,0
POS,184,336,38,698,0.0394,17,1
ERP,291,115,46,222,0.032,29,0
CRM,119,452,18,470,0.0324,50,1
ERP,107,358,28,413,0.0247,15,0
CRM,157,144,21,127,0.0147,45,1
POS,145,302,36,254,0.0187,41,0
POS,130,199,46,329,0.0408,14,1
ERP,192,72,34,648,0.0209,49,1
POS,108,293,47,105,0.0101,29,1
ERP,114,264,26,572,0.0499,54,0
ERP,193,448,42,417,0.0184,13,0
POS,253,459,48,324,0.0362,48,0
CRM,237,180,23,132,0.0471,31,0
ERP,128,392,37,188,0.034,42,1
ERP,179,197,27,433,0.042,40,1
CRM,135,430,42,139,0.0491,50,0
ERP,183,158,24,474,0.0444,38,0
POS,208,89,20,397,0.0323,14,0
ERP,217,170,45,492,0.0245,19,1
ERP,136,344,24,117,0.0293,20,1
ERP,185,169,39,626,0.0437,59,1
CRM,170,67,24,231,0.0441,46,0
CRM,250,218,32,389,0.0438,31,0
ERP,268,247,24,308,0.0339,33,1
ERP,192,460,38,426,0.0291,30,1
POS,179,192,20,602,0.0225,45,1
POS,201,86,27,378,0.0101,25,0
ERP,255,235,49,481,0.0406,11,1
CRM,275,310,40,408,0.0211,24,1
ERP,265,280,18,376,0.0232,50,1
CRM,258,303,31,175,0.0437,58,1
CRM,113,378,20,397,0.0121,35,1
POS,216,440,26,477,0.0471,39,1
ERP,172,346,42,532,0.0101,11,1
CRM,190,59,20,211,0.0476,38,0
ERP,189,495,48,171,0.0282,15,1
CRM,128,459,17,416,0.0141,10,0
ERP,278,373,13,120,0.037,49,0
POS,148,279,45,287,0.0458,20,1
ERP,270,73,28,220,0.0275,32,1
CRM,171,127,33,441,0.0377,35,0
POS,232,474,27,403,0.0492,40,1
POS,141,242,42,546,0.0196,24,0
POS,234,450,45,595,0.0428,18,1
CRM,141,158,19,620,0.0218,43,1
ERP,263,329,23,284,0.0271,48,0
POS,204,460,16,431,0.0213,26,1
POS,126,312,21,675,0.0278,44,1
ERP,157,378,31,449,0.0102,45,0
ERP,145,412,36,419,0.0221,12,0
POS,165,404,46,636,0.0278,49,1
POS,124,427,20,511,0.0353,20,0
ERP,172,317,45,255,0.0355,37,0
ERP,216,390,22,632,0.0334,57,1
ERP,254,308,41,601,0.0217,37,1
POS,228,384,17,585,0.0479,55,0
ERP,186,134,16,253,0.0257,28,0
ERP,173,59,26,167,0.0187,11,1
POS,269,338,31,591,0.0322,41,0
CRM,279,351,43,140,0.04,53,1
POS,252,108,29,626,0.0105,20,1
ERP,281,357,17,268,0.0211,25,0
POS,224,311,31,211,0.043,20,0
ERP,166,435,36,562,0.0303,12,1
CRM,105,334,43,151,0.0263,51,1
POS,224,168,30,354,0.0472,38,0
ERP,157,217,24,257,0.0136,14,1
CRM,169,402,14,399,0.0346,37,1
POS,152,238,47,526,0.0237,40,0
CRM,165,300,26,406,0.0128,22,0
CRM,157,373,17,198,0.0185,34,0
ERP,181,462,28,220,0.0351,15,0
POS,186,278,14,129,0.0111,12,0
ERP,101,239,32,329,0.0337,31,1
ERP,249,365,28,353,0.0483,50,0
CRM,136,173,23,503,0.0418,48,0
CRM,247,133,19,593,0.0238,41,0
CRM,202,346,40,130,0.0155,39,1
CRM,123,264,22,261,0.0286,16,1
POS,211,286,31,531,0.0257,34,1
ERP,164,162,46,255,0.0489,11,1
ERP,292,266,48,422,0.0496,17,1
CRM,228,370,19,290,0.0264,59,0
CRM,216,295,40,275,0.016,42,1
ERP,215,497,44,616,0.0464,37,0
ERP,204,384,22,623,0.0417,19,0
CRM,102,368,39,670,0.0305,47,0
POS,145,481,43,438,0.0246,27,1
ERP,154,453,45,418,0.0279,22,0
ERP,174,423,44,210,0.0461,30,0
ERP,291,86,13,572,0.0174,42,1
CRM,144,113,13,116,0.0423,32,0
POS,253,268,15,319,0.0107,10,1
POS,176,391,37,586,0.0468,53,1
ERP,292,438,39,404,0.03,49,1
ERP,123,83,36,616,0.0191,30,1
ERP,134,88,14,228,0.0101,14,1
CRM,123,116,48,123,0.0324,44,1
CRM,127,258,44,640,0.0198,27,0
CRM,115,367,48,231,0.0353,47,1
POS,158,393,24,655,0.0212,45,1
CRM,281,201,28,420,0.0135,56,1
CRM,243,436,39,596,0.0302,38,1
ERP,114,414,47,481,0.0326,35,1
CRM,110,248,41,315,0.0281,45,0
CRM,292,138,49,642,0.0283,47,0
CRM,178,297,38,110,0.0336,59,1
ERP,214,372,15,181,0.0311,27,1
CRM,167,128,35,255,0.0153,38,1
CRM,142,483,36,265,0.0179,40,1
ERP,168,334,44,307,0.0157,51,0
ERP,240,379,37,123,0.0377,22,0
ERP,237,81,14,431,0.0311,59,1
ERP,174,136,25,661,0.0272,39,0
ERP,202,88,27,618,0.0419,16,0
CRM,140,442,22,610,0.023,49,0
POS,277,150,34,692,0.0327,15,0
POS,298,293,19,340,0.013,11,1
CRM,158,281,38,280,0.0398,17,1
POS,138,447,19,392,0.0378,19,1
CRM,102,117,15,182,0.0421,58,1
ERP,106,241,25,665,0.0454,53,0
POS,148,453,34,189,0.0403,52,0
POS,125,77,13,538,0.0438,58,1
POS,260,319,46,642,0.0238,57,1
CRM,200,477,43,292,0.0237,31,1
POS,275,275,28,587,0.0478,19,1
CRM,178,126,42,448,0.0466,44,0
ERP,101,272,13,188,0.0319,28,0
ERP,226,421,43,222,0.0247,13,1
CRM,298,216,21,473,0.0446,28,0
CRM,259,333,40,146,0.0229,50,1
POS,231,241,25,532,0.0161,29,1
POS,119,138,11,245,0.0356,58,1
ERP,216,81,11,102,0.0117,13,1
ERP,263,186,45,629,0.0252,58,1
ERP,131,205,15,413,0.0423,35,1
CRM,127,299,32,426,0.0218,12,1
POS,176,144,48,180,0.0473,39,0
CRM,100,66,46,252,0.0482,45,0
POS,287,166,25,501,0.0426,50,0
CRM,155,382,28,587,0.0495,15,0
POS,134,360,33,166,0.0312,48,1
CRM,211,59,36,188,0.0328,36,1
ERP,129,129,16,234,0.0434,25,0
CRM,153,183,39,301,0.0297,56,1
CRM,135,481,23,527,0.0263,25,1
CRM,282,252,24,278,0.0346,55,0
CRM,179,165,21,438,0.0363,45,0
POS,157,269,38,178,0.04,43,0
ERP,182,302,32,696,0.0367,48,0
POS,164,218,22,632,0.0398,33,1
POS,168,384,18,477,0.037,48,0
ERP,227,365,33,264,0.0292,15,0
POS,150,254,48,639,0.0154,29,0
CRM,121,347,39,254,0.0414,18,0
CRM,206,421,10,222,0.0112,58,1
ERP,208,297,19,698,0.0497,30,0
CRM,215,414,47,301,0.0431,20,1
CRM,200,120,24,139,0.0368,57,1
ERP,280,205,18,268,0.0487,39,0
CRM,199,151,22,169,0.0345,10,1
ERP,263,62,32,429,0.0123,36,0
ERP,167,320,42,539,0.0324,57,0
POS,135,341,18,498,0.0211,58,1
ERP,279,269,12,592,0.0248,15,1
POS,280,64,39,453,0.0284,52,1
POS,277,287,18,427,0.041,16,0
POS,268,166,34,597,0.0301,57,0
POS,245,380,33,518,0.029,31,0
ERP,121,105,41,602,0.0221,43,0
CRM,165,400,16,638,0.0316,29,1
CRM,120,181,45,444,0.0199,54,0
ERP,199,275,34,476,0.0204,54,1
ERP,227,357,29,394,0.0403,24,1
CRM,143,443,26,387,0.0237,56,0
ERP,202,271,45,353,0.0121,18,1
CRM,146,222,35,533,0.0237,27,0
CRM,138,389,28,600,0.0355,55,0
CRM,128,334,46,184,0.0426,55,1
POS,153,358,12,620,0.0485,45,1
CRM,189,206,37,661,0.0398,55,1
POS,184,200,31,612,0.0272,51,0
CRM,116,234,28,615,0.022,39,0
ERP,179,227,25,615,0.0152,20,0
POS,287,70,15,596,0.0351,42,0
ERP,258,161,46,261,0.0304,55,0
ERP,172,220,40,626,0.0371,49,0
CRM,148,187,43,464,0.0195,15,1
POS,200,282,40,643,0.0229,52,0
POS,101,381,20,524,0.0217,55,1
ERP,275,79,45,674,0.0419,48,0
POS,241,430,15,463,0.0168,31,1
CRM,158,356,36,207,0.0343,48,0
CRM,196,210,16,113,0.0121,28,1
ERP,198,451,41,122,0.032,31,1
ERP,285,127,17,420,0.0126,40,1
ERP,202,327,42,609,0.017,51,0
CRM,285,369,24,140,0.0145,34,1
CRM,278,70,36,403,0.0239,50,0
CRM,101,434,39,514,0.0237,59,1
ERP,140,412,31,549,0.0431,58,0
CRM,222,421,38,493,0.019,39,1
ERP,181,429,39,693,0.0135,54,0
ERP,243,192,11,464,0.0341,13,1
POS,231,85,24,528,0.0375,35,1
CRM,239,352,36,251,0.0218,16,0
CRM,128,487,16,358,0.0341,49,1
POS,234,263,36,690,0.041,57,0
CRM,113,81,30,322,0.0239,21,1
CRM,111,235,22,365,0.031,10,1
POS,198,223,26,329,0.0159,15,0
POS,232,103,20,538,0.0109,10,1
CRM,180,210,19,249,0.0493,17,1
CRM,205,299,42,556,0.022,53,0
POS,131,300,23,235,0.0212,57,0
CRM,173,472,46,498,0.0489,42,0
ERP,270,328,17,242,0.0391,13,0
POS,180,220,42,169,0.0334,59,0
CRM,168,232,16,153,0.038,49,0
POS,144,51,43,502,0.0384,15,1
ERP,205,243,16,651,0.0405,54,1
POS,236,215,16,126,0.0127,12,1
CRM,276,296,45,398,0.0265,24,1
POS,260,462,16,657,0.0218,15,1
ERP,199,293,29,419,0.0128,15,1
POS,245,159,27,544,0.0265,46,0
ERP,108,429,23,197,0.0346,36,1
ERP,161,372,49,225,0.0171,51,1
CRM,284,120,23,157,0.0222,50,0
CRM,128,213,30,276,0.0356,55,0
ERP,224,334,36,384,0.0332,14,1
POS,213,424,35,126,0.0448,48,1
CRM,252,470,36,550,0.0416,26,1
CRM,242,162,33,422,0.0486,32,0
ERP,233,277,14,349,0.0339,26,0
ERP,219,350,47,469,0.0379,50,1
ERP,269,65,37,189,0.0444,32,1
CRM,256,80,41,230,0.0436,48,1
CRM,178,211,33,624,0.0387,42,1
CRM,192,355,15,128,0.03,11,0
POS,103,242,19,643,0.0209,19,0
ERP,181,259,12,185,0.0451,28,0
POS,284,427,16,157,0.0411,49,0
CRM,276,495,38,156,0.0435,18,1
CRM,271,281,43,493,0.0156,24,0
POS,174,476,16,124,0.0226,52,0
POS,113,233,26,289,0.027,33,1
ERP,230,64,22,175,0.0435,21,1
ERP,213,481,30,470,0.0457,31,0
ERP,161,354,40,605,0.0214,27,1
ERP,205,258,18,282,0.0375,11,1
ERP,163,221,22,253,0.0131,24,0
CRM,201,315,26,368,0.0264,51,0
CRM,272,69,17,377,0.0295,48,1
ERP,205,119,18,439,0.0406,18,0
ERP,285,57,18,122,0.0457,31,0
POS,119,478,49,531,0.0235,26,0
POS,157,83,39,625,0.0311,23,0
POS,211,273,16,442,0.0359,40,0
POS,156,228,26,151,0.0231,50,1
ERP,295,295,48,438,0.0494,16,0
ERP,218,309,47,140,0.045,56,1
CRM,196,157,14,617,0.0219,44,1
POS,191,291,26,506,0.0303,43,0
CRM,151,472,49,237,0.0192,12,1
ERP,136,73,10,198,0.0306,11,1
ERP,107,265,25,440,0.0373,54,0
POS,143,104,26,415,0.0134,36,1
POS,197,75,39,641,0.0448,54,1
ERP,232,330,40,324,0.0337,11,1
ERP,217,341,44,360,0.0496,50,0
POS,168,376,17,346,0.011,14,1
ERP,258,235,39,178,0.0433,30,1
POS,144,61,48,572,0.0417,16,0
ERP,236,178,30,176,0.0153,34,0
ERP,131,421,24,361,0.0234,54,0
ERP,132,483,43,101,0.0454,10,1
CRM,225,458,36,116,0.0307,18,0
CRM,166,257,11,443,0.0261,11,1
POS,129,182,19,111,0.0462,12,1
ERP,213,388,14,106,0.0137,53,1
ERP,128,245,36,345,0.0289,46,0
CRM,230,311,13,256,0.0361,53,1
POS,284,331,22,273,0.0343,13,1
POS,129,418,26,586,0.0206,30,0
CRM,236,152,30,380,0.0325,35,1
POS,253,169,32,408,0.0383,53,0
POS,229,232,42,336,0.0334,46,1
POS,161,472,24,256,0.0374,23,0
CRM,102,58,23,350,0.0202,55,0
ERP,273,94,18,320,0.0433,19,0
CRM,167,293,46,437,0.028,35,1
ERP,124,319,39,322,0.0495,19,1
ERP,278,161,38,310,0.0109,46,1
POS,240,104,32,436,0.0252,27,1
ERP,143,442,43,233,0.0172,36,0
POS,262,64,16,594,0.0322,26,0
POS,154,86,18,646,0.0197,19,1
POS,236,227,13,282,0.0395,20,1
POS,229,176,11,260,0.0453,56,0
CRM,288,166,36,486,0.0184,33,0
CRM,140,389,42,296,0.0164,28,0
ERP,271,121,41,583,0.045,53,1
POS,163,401,46,601,0.0245,25,0
POS,130,160,36,588,0.0274,32,1
CRM,146,198,37,451,0.0188,21,0
POS,229,234,12,629,0.027,28,1
POS,195,154,45,333,0.0193,34,0
CRM,176,196,17,677,0.0366,12,0
POS,209,270,46,508,0.03,22,0
ERP,168,363,47,375,0.0415,30,1
POS,157,400,31,558,0.0225,31,1
POS,205,423,23,552,0.0302,56,1
POS,143,55,24,512,0.0204,38,0
ERP,173,309,13,117,0.0474,58,0
ERP,155,348,27,171,0.0309,52,1
ERP,270,398,10,477,0.0169,34,0
ERP,226,91,21,454,0.0209,32,1
POS,261,308,26,250,0.0133,21,1
CRM,129,434,28,360,0.0111,58,1
POS,170,488,45,179,0.031,32,0
POS,297,320,16,205,0.0235,14,1
POS,217,96,18,622,0.0486,38,1
ERP,154,134,17,502,0.0169,14,0
CRM,166,223,34,229,0.0418,48,1
POS,240,107,16,270,0.0226,44,1
CRM,102,248,17,505,0.0189,44,1
CRM,125,258,33,132,0.0488,26,0
ERP,156,297,26,635,0.0421,39,1
POS,225,260,21,296,0.0352,11,0
POS,251,88,40,145,0.0379,24,0
CRM,152,301,21,373,0.0497,32,1
ERP,297,180,11,232,0.0337,51,1
ERP,142,463,21,363,0.0141,35,0
POS,287,340,36,696,0.0126,20,0
POS,285,299,16,466,0.0367,33,0
CRM,148,490,22,104,0.0363,18,1
CRM,141,462,45,368,0.0399,23,1
ERP,293,483,10,520,0.0144,33,1
ERP,110,495,44,445,0.0478,16,0
CRM,202,101,39,168,0.032,19,1
CRM,197,423,40,457,0.036,42,0
POS,245,63,26,485,0.0114,42,1
POS,184,468,17,424,0.0484,55,1
ERP,199,205,12,580,0.0325,36,0
POS,203,491,19,278,0.0325,17,0
POS,279,79,43,355,0.0477,23,0
CRM,145,139,31,518,0.0472,16,0
ERP,143,440,13,310,0.0188,27,0
CRM,121,216,41,683,0.0472,35,1
CRM,280,400,38,466,0.0395,50,0
CRM,286,118,20,676,0.0108,24,1
POS,213,212,22,265,0.0196,42,0
CRM,224,291,13,313,0.0265,20,1
ERP,223,432,11,628,0.0333,28,0
ERP,129,101,43,272,0.0381,51,0
CRM,107,191,31,228,0.0184,27,0
ERP,197,112,14,102,0.0435,31,0
CRM,156,341,18,169,0.0438,45,1
ERP,210,140,29,151,0.0354,27,1
POS,172,201,30,536,0.0468,27,1
CRM,214,473,26,477,0.0425,31,1
POS,119,206,21,193,0.0189,34,0
ERP,124,358,37,658,0.0419,53,1
ERP,118,414,27,686,0.0481,40,1
POS,104,199,12,185,0.0155,18,1
CRM,174,377,14,617,0.0491,59,0
CRM,227,320,23,529,0.011,47,0
ERP,171,418,35,142,0.0309,28,0
POS,254,118,28,469,0.041,34,1
POS,139,165,26,503,0.0416,24,1
POS,125,241,48,402,0.0394,14,0
ERP,126,53,13,281,0.0312,20,0
POS,289,124,44,268,0.036,22,1
POS,182,451,33,302,0.038,43,0
POS,227,347,22,642,0.0298,17,1
ERP,277,290,42,201,0.0338,34,0
POS,269,79,24,675,0.0439,36,1
POS,256,192,24,445,0.0225,20,0
POS,266,375,40,541,0.0309,27,1
ERP,287,232,37,349,0.0103,19,1
POS,268,486,19,282,0.0375,42,1
ERP,132,65,16,401,0.0178,45,1
ERP,196,160,42,379,0.0292,26,0
ERP,210,409,16,188,0.0184,58,1
POS,115,250,14,524,0.0109,14,0
POS,122,156,35,384,0.0293,32,0
CRM,234,428,25,229,0.027,12,1
ERP,125,211,17,347,0.027,48,1
POS,195,332,31,288,0.0184,46,1
POS,111,318,43,190,0.0479,19,1
ERP,171,204,49,667,0.0101,36,1
POS,232,122,37,264,0.0457,16,0
ERP,205,246,45,647,0.0395,58,0
CRM,216,292,16,429,0.0169,38,1
POS,296,135,49,640,0.0289,58,1
CRM,276,336,37,179,0.0496,48,0
POS,125,308,11,268,0.0357,15,1
CRM,232,335,18,644,0.0151,18,0
CRM,121,198,15,192,0.0283,17,0
POS,112,404,10,478,0.0287,23,1
CRM,255,439,12,308,0.0421,47,1
CRM,260,465,19,293,0.0466,18,1
POS,206,475,46,363,0.0133,20,1
ERP,122,239,32,346,0.0226,20,1
POS,196,266,42,547,0.0219,49,1
CRM,117,465,18,620,0.0498,44,1
ERP,216,404,22,578,0.0324,20,1
ERP,129,135,37,376,0.0452,45,1
CRM,125,265,16,228,0.027,12,0
POS,243,472,35,401,0.0389,54,1
ERP,138,369,25,673,0.0215,28,1
ERP,260,167,49,613,0.0465,17,1
POS,253,463,35,459,0.0282,37,0
POS,275,496,48,456,0.0421,10,0
CRM,292,419,41,565,0.0202,49,1
POS,265,464,45,271,0.0377,39,1
POS,229,136,10,187,0.0262,50,0
ERP,212,89,30,599,0.0113,47,0
CRM,233,210,22,182,0.0265,20,0
ERP,145,240,35,616,0.032,38,0
ERP,149,74,18,650,0.0161,40,1
ERP,265,469,46,421,0.0174,19,1
POS,205,201,32,564,0.0286,44,0
CRM,245,144,10,686,0.0237,49,1
ERP,254,491,11,240,0.0276,38,0
POS,268,472,37,654,0.0284,46,0
POS,171,95,45,235,0.0156,11,1
POS,173,187,40,429,0.0172,57,0
POS,116,337,14,494,0.0439,10,0
ERP,289,402,46,255,0.0165,41,1
POS,256,213,34,138,0.0366,33,0
CRM,285,461,17,381,0.0267,11,0
CRM,169,449,43,637,0.0487,12,0
POS,249,65,48,643,0.0126,18,0
ERP,105,67,41,145,0.0432,58,1
ERP,125,185,20,343,0.0297,33,1
ERP,266,296,34,646,0.0102,21,1
CRM,239,297,12,549,0.0205,43,1
POS,198,380,41,377,0.0263,43,1
ERP,241,247,44,505,0.0226,32,1
ERP,121,50,41,145,0.0245,28,0
POS,150,239,43,619,0.0467,41,0
ERP,250,430,46,370,0.0244,58,1
ERP,275,343,14,655,0.0268,37,1
CRM,298,94,37,337,0.0404,35,1
POS,203,491,37,266,0.0418,58,0
POS,277,386,17,475,0.0134,54,1
ERP,188,434,36,687,0.0382,21,1
CRM,240,81,25,300,0.0293,52,1
ERP,237,441,27,331,0.0154,40,0
ERP,282,167,34,545,0.0206,20,1
CRM,108,345,10,517,0.0118,49,0
CRM,178,233,17,253,0.0244,59,1
ERP,151,240,30,467,0.0202,13,1
CRM,229,284,43,186,0.0253,27,0
ERP,252,287,33,629,0.0332,38,0
CRM,112,265,46,153,0.0393,56,0
ERP,150,123,35,141,0.0342,48,1
CRM,285,160,23,448,0.0371,56,0
CRM,133,152,38,329,0.0446,40,1
POS,134,408,39,535,0.045,37,0
CRM,230,123,12,240,0.0444,36,1
ERP,219,469,16,387,0.0161,39,0
ERP,286,301,45,421,0.02,58,1
CRM,169,163,20,693,0.0301,51,0
CRM,275,428,41,541,0.0243,20,0
CRM,291,362,21,266,0.0153,23,1
ERP,246,379,24,665,0.0215,13,1
ERP,166,388,47,562,0.049,45,1
CRM,202,287,33,555,0.0239,10,0
ERP,172,222,10,172,0.0268,53,0
CRM,215,128,27,369,0.0103,48,1
POS,232,435,16,318,0.0388,46,1
ERP,166,142,11,646,0.0265,42,0
POS,238,99,49,282,0.0141,30,1
POS,220,334,40,177,0.0487,33,0
POS,193,272,42,407,0.0411,49,0
POS,295,130,39,427,0.039,59,0
